County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Perry,53.69,53.69,53.69,49.41,45.34,45.69,50.76,51.06,46.82,51.68,51.95,47.81,48.39,48.39,48.39
Piatt,29.89,29.89,29.89,29.99,36.35,48.68,48.69,42.72,48.31,48.65,54.89,55.07,55.03,55.03,55.03
Pike,48.69,48.69,48.69,54.88,42.92,43.34,43.69,43.78,50.16,50.57,57.65,57.84,59.06,59.06,59.06
Pope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pulaski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Putnam,16.65,16.65,16.65,16.76,16.99,17.24,17.2,17.72,17.82,17.46,17.42,17.42,17.49,17.49,17.49
Randolph,50.78,50.78,50.78,50.96,51.58,45.61,45.64,42.62,42.92,43.18,46.72,47.2,47.85,47.85,47.85
Richland,80.08,80.08,80.08,80.1,55.64,43.26,37.36,43.67,43.94,50.31,50.75,58.02,58.04,58.04,58.04
Rock Island,54.9,54.9,54.9,52.18,53.57,52.97,54.77,57.48,55.25,51.79,51.58,50.75,48.26,48.26,48.26
Saline,88.31,88.31,88.31,80.06,76.16,80.2,77.2,73.33,57.6,62.24,62.75,63.85,64.71,64.71,64.71
Sangamon,101.28,101.28,101.28,111.14,112.41,111.48,113.07,118.76,123.04,120.13,122.35,119.17,122.76,122.76,122.76
Schuyler,26.51,26.51,26.51,26.74,26.82,13.43,13.64,14.22,28.89,28.43,28.96,14.78,0.0,0.0,0.0
Scott,37.35,37.35,37.35,37.94,18.9,19.15,19.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelby,17.89,17.89,17.89,31.51,31.54,31.65,31.75,27.55,27.63,27.63,27.6,32.36,28.17,28.17,28.17
St. Clair,60.73,60.73,60.73,60.31,59.88,61.81,58.33,59.08,58.23,59.43,59.37,62.77,62.0,62.0,62.0
Stark,16.68,16.68,16.68,17.65,16.82,16.93,17.2,17.28,17.31,18.4,18.43,18.72,0.0,0.0,0.0
Stephenson,52.4,52.4,52.4,50.46,44.72,42.79,43.07,43.72,41.64,42.17,44.69,42.7,43.35,43.35,43.35
Tazewell,44.32,44.32,44.32,45.7,47.08,47.67,46.42,48.22,47.62,46.43,47.61,47.8,46.64,46.64,46.64
Union,67.39,67.39,67.39,73.41,73.67,68.25,74.51,74.68,69.72,70.59,71.25,72.06,72.74,72.74,72.74
Vermilion,49.0,49.0,49.0,50.3,49.55,52.28,45.15,45.41,47.37,43.64,40.36,38.28,36.07,36.07,36.07
Wabash,50.22,50.22,50.22,50.7,34.11,42.86,43.29,43.32,43.51,43.52,43.29,43.4,35.75,35.75,35.75
Warren,56.47,56.47,56.47,44.9,45.12,45.13,44.76,45.64,46.04,40.78,41.1,41.56,35.94,35.94,35.94
Washington,27.18,27.18,27.18,27.52,34.25,27.69,20.92,21.02,21.2,21.38,14.29,14.4,14.53,14.53,14.53
Wayne,41.77,41.77,41.77,42.04,42.23,48.16,42.31,36.53,42.69,42.44,42.86,43.17,43.67,43.67,43.67
White,27.28,27.28,27.28,27.28,27.46,27.49,27.83,27.92,27.99,28.7,29.27,29.55,29.93,29.93,29.93
Whiteside,58.12,58.12,58.12,63.37,65.69,67.76,56.26,59.57,58.37,58.8,59.32,56.18,54.89,54.89,54.89
Will,47.23,47.23,47.23,50.03,50.84,54.48,56.61,55.58,56.71,54.72,55.18,54.14,54.3,54.3,54.3
Williamson,75.35,75.35,75.35,73.55,82.49,85.17,88.05,84.49,87.33,84.66,80.53,88.59,88.84,88.84,88.84
Winnebago,74.51,74.51,74.51,73.13,74.64,75.0,74.51,76.63,78.01,70.93,74.63,75.03,73.59,73.59,73.59
Woodford,49.14,49.14,49.14,51.47,48.75,61.11,56.14,56.08,56.21,51.64,52.0,49.4,49.88,49.88,49.88
