County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piatt,5.98,5.98,5.98,6.0,6.03,6.05,6.08,6.1,6.1,6.1,6.11,6.11,6.11,6.11,6.11
Pike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pulaski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Putnam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randolph,2.99,2.99,2.99,2.39,1.79,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,6.16,6.16,6.16,6.18,6.19,6.21,6.22,6.24,4.99,3.74,2.5,1.25,0.0,0.0,0.0
Rock Island,4.74,4.74,4.74,4.48,4.21,3.95,3.68,3.42,3.16,2.9,2.65,2.39,2.13,2.13,2.13
Saline,8.03,8.03,8.03,8.87,9.71,10.54,11.38,12.22,10.64,9.06,7.47,5.89,4.31,4.31,4.31
Sangamon,21.27,21.27,21.27,21.95,22.63,23.3,23.98,24.66,24.58,24.49,24.41,24.32,24.24,24.24,24.24
Schuyler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Clair,3.7,3.7,3.7,3.34,2.98,2.61,2.25,1.89,1.82,1.75,1.69,1.62,1.55,1.55,1.55
Stark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephenson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tazewell,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.48,1.49,1.5,1.51,1.52,1.53,1.53,1.53
Union,5.62,5.62,5.62,6.79,7.97,9.14,10.32,11.49,10.4,9.32,8.23,7.15,6.06,6.06,6.06
Vermilion,2.45,2.45,2.45,2.46,2.48,2.49,2.51,2.52,2.82,3.12,3.41,3.71,4.01,4.01,4.01
Wabash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whiteside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,3.39,3.39,3.39,3.41,3.43,3.45,3.47,3.49,3.69,3.89,4.1,4.3,4.5,4.5,4.5
Williamson,1.51,1.51,1.51,2.1,2.69,3.27,3.86,4.45,4.16,3.87,3.59,3.3,3.01,3.01,3.01
Winnebago,7.79,7.79,7.79,7.42,7.04,6.67,6.29,5.92,5.8,5.68,5.57,5.45,5.33,5.33,5.33
Woodford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
