County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Wabash,52.81,26.41,8.8,26.41,26.41,35.21,26.41,17.6,35.21,52.81,35.21,35.21,61.61,70.42,70.42
Warren,23.76,29.7,23.76,11.88,41.58,17.82,47.52,35.64,11.88,23.76,35.64,35.64,53.46,53.46,29.7
Washington,14.53,7.27,0.0,7.27,14.53,14.53,14.53,21.8,43.6,36.33,14.53,14.53,29.07,36.33,58.14
Wayne,6.18,12.36,18.54,18.54,24.72,24.72,24.72,24.72,24.72,24.72,24.72,18.54,55.63,37.09,123.62
White,57.65,79.27,57.65,14.41,72.06,36.03,14.41,28.82,36.03,129.71,36.03,36.03,50.44,72.06,93.68
Whiteside,28.73,41.3,19.75,28.73,19.75,35.91,26.93,26.93,28.73,62.85,50.28,37.71,37.71,30.53,25.14
Will,12.64,11.63,14.36,11.34,11.34,14.5,15.37,17.52,24.56,22.55,23.26,20.68,30.88,25.71,25.71
Williamson,46.16,25.32,35.74,35.74,35.74,19.36,37.23,32.76,47.65,37.23,19.36,16.38,25.32,34.25,22.34
Winnebago,23.48,18.22,25.23,23.13,24.88,29.09,31.54,34.34,37.15,55.72,48.01,45.21,51.87,51.87,48.36
Woodford,49.39,75.39,75.39,51.99,44.19,51.99,64.99,59.79,64.99,83.19,70.19,70.19,77.99,62.39,83.19
