County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Pike,379.94,393.51,339.24,393.51,339.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pope,292.32,106.3,345.47,425.19,265.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pulaski,385.13,192.57,346.62,365.88,442.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Putnam,53.22,195.14,248.36,230.62,177.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randolph,285.12,271.86,268.54,258.59,212.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richland,335.17,221.34,360.46,354.14,284.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rock Island,208.06,213.59,197.0,242.62,259.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saline,319.76,273.48,277.68,345.0,260.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sangamon,214.93,227.15,207.29,236.32,239.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Schuyler,202.84,159.37,188.35,289.77,202.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,202.06,262.68,181.86,363.71,404.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelby,228.68,200.1,200.1,223.92,257.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Clair,210.96,209.01,211.34,231.93,223.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stark,185.19,370.37,314.82,481.48,425.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephenson,277.84,284.56,304.73,262.16,311.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suburban Cook,2922.84,2817.19,2887.4,3159.74,3159.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tazewell,243.64,205.57,240.59,268.0,256.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union,231.97,289.96,278.36,249.36,301.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vermilion,274.98,230.5,239.93,280.37,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wabash,290.47,246.46,272.86,360.88,246.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Warren,243.54,207.9,178.2,273.24,243.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington,181.67,210.74,167.14,261.61,268.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne,234.87,302.86,296.68,346.13,284.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White,252.22,281.04,324.28,302.66,410.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whiteside,220.86,210.09,228.04,262.16,305.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will,112.44,118.04,118.33,125.8,129.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Williamson,202.52,232.3,259.11,253.15,235.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Winnebago,212.72,209.22,211.67,219.73,194.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woodford,246.96,189.77,197.57,233.97,246.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
