County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Scott,0.0,1010.31,1212.37,1272.98,1192.16,1313.4,1091.13,1272.98,1272.98,1313.4,969.89,1333.6,1374.01,1394.22,1394.22
Shelby,0.0,1181.52,1119.58,1100.52,1086.23,1067.17,1210.1,1252.98,1086.23,1081.47,1171.99,1257.74,1319.68,1529.3,1381.61
St. Clair,0.0,961.93,921.52,955.71,974.75,963.87,988.34,974.75,966.59,1038.85,1058.28,1016.71,1230.38,1195.03,1119.27
Stark,0.0,1555.56,1537.04,1500.0,1629.63,1203.7,1703.7,1703.7,1240.74,1351.85,1629.63,1203.7,1611.11,1796.3,1388.89
Stephenson,0.0,1189.78,1158.41,1129.29,1183.06,1203.23,1149.45,1214.43,1263.72,1288.37,1241.32,1277.17,1534.84,1465.38,1425.05
Suburban Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tazewell,0.0,1011.09,1028.6,1068.2,1004.24,1068.96,1072.0,1140.53,1056.01,1068.96,1101.7,1072.76,1275.29,1308.03,0.0
Union,0.0,1270.01,1142.43,1287.4,1339.6,1368.59,1310.6,1333.8,1235.21,0.0,1316.4,1414.98,1646.95,1612.15,1351.19
Vermilion,0.0,1229.31,1242.79,1323.66,1306.14,1209.09,1400.5,1373.54,1288.62,1358.71,1310.18,1343.88,1489.46,1598.64,1558.2
Wabash,0.0,1126.66,1408.33,1346.71,1249.89,1258.69,1188.28,1197.08,1329.11,1117.86,994.63,1161.87,1399.52,1417.13,1469.94
Warren,0.0,1122.66,991.98,1152.36,1104.84,1081.08,1063.26,1140.48,1051.38,1057.32,1188.0,1170.18,1520.64,1283.04,1235.52
Washington,0.0,981.03,1046.44,1104.57,1155.44,1162.71,1090.04,1140.91,1264.44,1017.37,1155.44,966.5,1329.85,1213.57,1315.31
Wayne,0.0,1273.26,1205.27,1260.89,1248.53,1347.43,1464.86,1186.72,1205.27,1260.89,1248.53,1390.69,1514.31,1495.77,1662.65
White,0.0,1570.94,1722.27,1376.38,1628.59,1563.74,1693.45,1715.07,1498.88,1823.16,1506.09,1650.21,1830.37,1823.16,1743.89
Whiteside,0.0,1106.1,1113.29,1183.32,1231.8,1145.61,1102.51,1159.97,1177.93,1285.67,1271.3,1186.91,1470.61,1359.29,1391.61
Will,0.0,534.78,540.1,555.61,571.83,576.43,606.44,621.95,646.51,685.86,691.03,0.0,0.0,0.0,799.16
Williamson,0.0,1116.85,1100.47,1142.17,1110.9,1115.36,1106.43,1101.96,1161.53,1201.73,1130.25,1067.71,1298.53,1323.84,1319.38
Winnebago,0.0,895.39,914.32,935.34,951.46,1015.95,1011.74,1052.39,1013.84,1070.97,1073.07,1052.04,1222.71,1240.93,1211.49
Woodford,0.0,961.86,909.87,896.87,0.0,959.26,1008.66,1071.05,980.06,1045.05,967.06,1021.65,1167.23,1094.44,1164.63
