County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Suburban Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tazewell,43.4,55.58,64.72,65.48,54.06,59.39,58.63,57.1,60.15,51.77,48.73,50.25,56.34,70.81,0.0
Union,46.39,63.79,57.99,92.79,57.99,75.39,63.79,40.59,92.79,0.0,5.8,57.99,75.39,110.18,46.39
Vermilion,59.31,72.79,129.4,113.23,94.35,56.61,70.09,63.35,119.97,83.57,70.09,79.53,68.74,68.74,66.05
Wabash,61.61,35.21,114.43,114.43,44.01,88.02,35.21,52.81,114.43,44.01,17.6,70.42,44.01,70.42,79.22
Warren,65.34,124.74,71.28,77.22,95.04,77.22,77.22,47.52,100.98,41.58,41.58,77.22,53.46,71.28,59.4
Washington,87.2,79.94,72.67,58.14,50.87,79.94,43.6,159.87,72.67,65.4,58.14,58.14,50.87,123.54,29.07
Wayne,49.45,80.35,49.45,111.26,123.62,74.17,80.35,24.72,61.81,80.35,98.89,37.09,61.81,80.35,30.9
White,28.82,72.06,136.92,108.09,108.09,50.44,100.89,50.44,93.68,64.86,43.24,93.68,64.86,100.89,43.24
Whiteside,55.66,61.05,79.01,93.37,95.17,61.05,48.48,52.07,62.85,35.91,48.48,39.5,75.42,61.05,93.37
Will,24.27,24.13,26.28,27.57,26.28,28.0,30.73,30.3,35.18,36.48,36.04,0.0,0.0,0.0,42.51
Williamson,53.61,56.59,68.5,53.61,61.05,34.25,59.57,71.48,102.75,61.05,53.61,40.21,59.57,43.18,61.05
Winnebago,49.76,48.01,56.77,51.17,52.92,70.79,52.57,66.94,59.58,68.69,84.81,77.1,59.58,65.53,58.17
Woodford,38.99,49.39,54.59,38.99,0.0,51.99,41.59,41.59,64.99,41.59,46.79,44.19,51.99,64.99,62.39
