County,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Schuyler,14.49,72.44,72.44,57.95,57.95,130.4,72.44,72.44,159.37,101.42,101.42,86.93,144.89,159.37,57.95
Scott,40.41,60.62,40.41,40.41,101.03,60.62,60.62,20.21,60.62,40.41,40.41,40.41,40.41,60.62,40.41
Shelby,76.23,42.88,61.93,100.05,71.46,80.99,76.23,66.7,52.41,61.93,61.93,57.17,61.93,47.64,95.28
St. Clair,53.22,76.15,54.78,54.0,48.17,55.94,61.38,52.84,39.24,54.39,63.33,63.33,75.37,81.59,70.32
Stark,37.04,74.07,111.11,18.52,111.11,111.11,129.63,74.07,92.59,37.04,55.56,55.56,18.52,111.11,74.07
Stephenson,89.63,76.18,73.94,89.63,82.9,53.78,85.14,69.46,51.53,60.5,116.51,58.26,71.7,69.46,67.22
Suburban Cook,744.16,569.61,719.22,716.6,738.91,635.23,653.6,778.94,770.41,860.31,608.32,836.04,882.63,914.78,927.91
Tazewell,56.34,65.48,54.82,52.53,51.77,65.48,55.58,62.43,51.01,45.68,48.73,42.64,56.34,70.81,77.66
Union,69.59,86.99,92.79,75.39,63.79,52.19,92.79,69.59,75.39,52.19,5.8,75.39,75.39,110.18,46.39
Vermilion,66.05,107.83,72.79,56.61,66.05,114.57,118.62,67.4,52.57,72.79,70.09,67.4,68.74,68.74,66.05
Wabash,61.61,61.61,35.21,61.61,44.01,149.63,88.02,44.01,44.01,52.81,17.6,70.42,44.01,70.42,79.22
Warren,124.74,77.22,95.04,77.22,59.4,41.58,71.28,47.52,35.64,77.22,41.58,59.4,53.46,71.28,59.4
Washington,101.74,65.4,130.81,101.74,72.67,65.4,50.87,79.94,101.74,43.6,58.14,72.67,50.87,123.54,29.07
Wayne,105.07,80.35,105.07,117.44,86.53,123.62,123.62,49.45,117.44,74.17,98.89,74.17,61.81,80.35,30.9
White,57.65,108.09,64.86,36.03,86.47,144.12,122.5,93.68,57.65,43.24,43.24,100.89,64.86,100.89,43.24
Whiteside,80.8,73.62,61.05,77.21,59.26,91.58,100.55,46.69,57.46,61.05,48.48,57.46,75.42,61.05,93.37
Will,27.57,23.55,24.84,26.42,30.59,30.16,29.44,34.9,36.62,38.34,36.04,36.33,49.54,45.52,42.51
Williamson,65.52,64.03,53.61,65.52,58.08,64.03,65.52,59.57,67.01,47.65,53.61,58.08,59.57,43.18,61.05
Winnebago,52.22,53.62,52.92,59.23,56.77,56.42,59.93,48.01,49.06,50.82,84.81,58.87,59.58,65.53,58.17
Woodford,59.79,62.39,59.79,62.39,70.19,62.39,44.19,64.99,38.99,46.79,46.79,77.99,51.99,64.99,62.39
